man	play	videogame
woman	ride	bike
woman	hold	baby
children	fly	kite
man	attempt	trick
birds	get	drink
equestrians	ride	horses
that	have	containers
couple	ride	horses
woman	read	book
that	have	bunch
card	show	ship
baker	place	goods
woman	strike	ball
train	make	way
woman	hold	umbrella
men	ride	horses
everyone	see	it
girls	play	soccer
that	hold	phone
classroom	have	letters
people	train	them
room	have	couch
bathroom	have	sinks
sign	have	sign
woman	ski	slope
kid	hold	stick
man	wear	tie
dog	catch	frisbee
that	cook	food
man	do	tricks
woman	hold	baby
car	drive	lot
surfer	ride	waves
boy	fly	kite
man	toast	glasses
boy	ride	wave
man	hold	bunch
players	play	baseball
woman	hold	cake
racket	have	ball
bowl	have	soup
cat	have	on
case	show	sandwich
person	rest	head
area	feature	wall
boy	have	hairbrush
group	hold	frisbees
sign	say	bronx
meal	have	rice
man	fly	kite
men	walk	ox
girl	set	camera
boy	hold	peel
somebody	leave	top
person	tie	tie
skateboarder	do	trick
that	have	skiies
woman	hold	slice
toilet	paint	red
woman	sit	ontop
images	form	picture
surfer	catch	waves
man	wear	costume
people	put	suitcases
batter	await	pitch
bathroom	have	rack
batter	take	swing
person	ride	wave
that	feature	wall
that	have	graffiti
man	eat	dog
woman	brush	teeth
men	pack	equipment
group	fly	kites
people	fly	kite
dishes	have	kinds
collage	show	car
dog	ride	wave
train	pull	number
that	carpet	floors
wow	pare	some
man	do	trick
girl	use	control
one	eat	grass
woman	brandish	dryer
train	go	tracks
he	perform	stunt
boy	swinge	bat
people	shake	hands
woman	brush	teeth
that	have	peel
group	drink	wine
groups	admire	plane
child	throw	frisbee
farmer	use	plow
bathroom	have	shower
surfer	ride	board
woman	pull	luggage
woman	eat	piece
man	take	picture
cat	sniff	keyboard
that	miss	slice
couple	play	games
which	hold	bread
man	offer	leaves
he	play	tennis
men	shake	hands
he	hold	skateboard
man	eat	talking
woman	hug	bear
pen	sit	side
man	ski	slope
giraffe	eat	grass
person	eat	chilli
jockey	ride	horse
man	kiss	woman
kid	point	camera
instructor	teach	girl
that	play	wii
player	hit	ball
people	hold	skis
vendor	have	lots
that	eat	food
computer	display	screen
that	cook	food
bus	pick	riders
person	play	game
mirror	have	candles
person	ride	skateboard
that	have	ties
people	fly	kits
man	open	box
bike	do	tricks
player	hold	bat
that	have	table
man	ride	board
pitch	approach	batter
that	have	refrigerator
that	have	television
man	ride	horse
men	play	sports
man	have	bottle
room	have	counters
boy	perform	tricks
a	make	table
giraffe	extend	tongue
woman	train	horse
train	read	bnsf
pole	have	signs
closeup	have	fork
man	throw	frisbee
woman	hold	animal
phone	have	features
person	show	bowls
man	smile	sitting
that	play	movie
kids	play	baseball
man	fly	kite
zebra	chew	flower
people	fly	kites
cow	get	milk
horses	pull	plow
that	have	signs
that	have	people
hand	hold	banana
man	swinge	tennis
women	play	game
contestant	catch	sheep
man	carry	sign
that	have	clock
women	hold	umbrellas
player	hit	baseball
woman	walk	dogs
players	play	frisbee
that	have	figures
that	have	flowers
room	multicolore	floor
woman	lead	horse
surfer	ride	face
room	show	glimpse
bathroom	have	sink
that	have	exterior
boy	catch	ball
people	play	game
woman	ride	bike
woman	brush	teeth
person	hold	bag
person	hold	hand
group	fly	kites
donuts	fill	table
man	fix	tie
which	overlook	water
space	include	kettle
woman	ride	ride
couple	prepare	food
that	hold	variety
boy	fly	kite
teams	lift	players
surfers	ride	wave
woman	feed	food
tower	line	pool
bathroom	have	sinks
dish	contain	carrots
guy	surf	wave
person	fly	kite
person	ride	skateboard
island	have	sink
that	ride	horses
fire	have	posts
woman	watch	train
area	inlude	zebra
stickers	decorate	briefcase
children	ride	surfboards
baby	hold	poles
man	ride	motorcycle
that	hold	umbrella
person	ride	waves
someone	hug	him
woman	play	tennis
players	have	confrontation
man	ride	horse
which	include	pieces
bear	have	nose
man	play	tennis
that	paint	colors
station	have	television
man	make	volley
men	play	game
man	drink	water
teddy	bear	cake
kids	feed	giraffe
that	fly	plane
man	hold	frisbees
skateboarder	do	trick
man	hold	tie
man	hold	bunch
who	hold	whisk
child	have	helmet
toddler	eat	cake
four	side	clock
truck	haul	trailers
group	drink	beer
she	hit	pall
bear	wear	teeth
player	hold	glove
that	have	wall
people	have	meeting
girl	put	hand
people	ride	horses
player	play	tennis
building	have	tower
pedestrians	cross	street
people	ride	surfboards
man	eat	food
bicyclist	perform	wheelie
heart	shape	jar
it	have	mouse
group	play	soccer
that	return	serve
male	wear	tennis
person	hold	cookie
child	brush	teeth
teenager	do	wheelie
guy	take	picture
kid	swinge	bat
goats	get	tie
one	hold	umbrella
surfer	ride	wave
giraffe	lean	neck
man	fly	kite
woman	play	tennis
meal	have	brocolli
you	see	bedroom
person	hold	cellphone
dog	pull	woman
photo	depict	courtroom
player	swinge	bat
plare	take	swing
boy	ride	horse
train	pass	bridge
some	cut	vegetables
that	have	lunch
women	have	glass
that	display	picture
player	hold	racket
man	play	tennis
person	brush	teeth
instructor	teach	students
hand	hold	bitten
mens	double	tournament
group	fly	kites
child	eat	apple
dog	watch	plants
that	have	hand
dog	hold	toy
kid	hold	box
group	play	wii
people	take	cover
zebras	cross	stream
teenager	shoot	flames
woman	take	selfie
couple	surround	sandwich
surfer	ride	wave
who	hold	umbrella
father	take	selfie
plate	include	meat
people	bump	phones
that	show	vase
pizza	have	slices
that	say	500
men	push	carts
group	roam	enclosure
pedestrians	cross	street
bartender	open	bottle
woman	make	face
that	have	food
person	lift	leg
people	stand	bags
group	cut	cake
girls	have	fun
that	have	water
child	hold	toothbrush
restaurant	have	clock
he	fly	kite
that	read	8:29
bed	have	pillows
people	cross	crosswalk
lunchbox	have	sandwich
tree	die	leaves
man	wear	tie
bear	poke	head
man	hold	knife
that	let	passengers
man	walk	dog
man	swinge	racket
player	lift	skirt
woman	cut	cake
that	say	roja
man	play	tennis
that	have	sign
man	brush	teeth
waffle	have	slices
that	include	pizza
sign	give	face
skier	perform	jump
men	ski	cliff
train	drive	tracks
person	prepare	surfboard
group	drink	water
men	kick	ball
cow	have	map
elk	have	horns
littleboy	perform	trick
dogs	take	nap
that	have	ribbon
men	eat	breakfast
that	have	food
people	fly	kites
hand	hold	tag
person	watch	television
box	contain	donuts
woman	play	games
surfer	carry	board
that	have	windows
surfer	ride	wave
men	skate	road
meter	have	wrap
zebras	eat	hay
who	brush	teeth
boy	hold	pizza
bunch	walk	stairs
another	throw	ball
woman	throw	ball
people	reach	hands
baby	hold	toothbrush
sign	stencil	paint
man	get	air
woman	ride	horse
skateboarder	do	trick
bears	lay	side
man	surf	wave
woman	slice	cake
that	serve	ball
cat	stare	eyed
man	hold	controller
woman	eat	donuts
man	throw	frisbee
herd	cross	river
pizza	have	olives
boy	jump	skateboard
one	find	residents
youth	hold	ball
man	hold	pizza
who	remove	mask
green	light	bright
man	take	selfie
spectators	enjoy	show
player	throw	pitch
it	have	advertisement
boy	hit	ball
man	take	picture
dog	open	mouth
that	have	bunch
dog	wear	harness
bathtub	take	wall
hand	hold	smartphone
bus	make	way
owner	cut	meat
zebras	stand	side
man	perform	jump
skateboarder	ride	cityscape
man	kiss	top
desk	have	computer
crew	repair	light
that	have	oranges
man	ride	motorcycle
one	throw	frisbee
hydrant	have	lot
girl	play	game
herd	walk	street
boy	play	soccer
clock	mark	position
that	include	lentils
boys	play	tennis
girl	grab	hair
batter	tap	bat
desk	have	monitors
people	cross	road
woman	hold	racket
man	ride	motorcycle
that	ski	hill
boy	take	picture
man	have	bat
tv	have	pictures
trains	sit	idle
girl	eat	banana
tree	have	bunch
woman	dip	food
players	look	plate
that	have	something
man	swinge	bat
keyboard	have	objects
woman	hold	controller
skateboarder	do	stunt
woman	eat	meal
woman	hold	umbrella
man	perform	trick
man	show	tie
woman	take	selfie
group	play	frisbee
people	fly	kite
which	include	onions
woman	prepare	bread
player	swing	bat
people	play	games
group	paddle	boat
stop	sign	sign
room	paint	beige
giraffe	keep	eye
that	sniff	bat
sheep	inspect	pile
dog	take	nap
woman	walk	dog
add	cook	vegetables
man	ride	skateboard
cat	watch	cars
person	ski	slope
cake	have	pond
zebras	share	grassland
group	crowd	streets
engine	pull	car
goers	set	umbrellas
bathroom	have	seat
that	let	smoke
images	show	preparation
man	carry	surfboard
man	direct	them
that	have	window
man	play	tennis
buildings	cover	area
that	have	pot
woman	hold	animal
street	show	buildings
people	cross	street
that	include	chicken
man	ride	motorcycle
man	use	phone
someone	hold	fork
that	have	bowl
person	ride	skateboard
bench	have	hat
woman	return	volley
vase	have	horses
that	hold	lot
man	play	frisbee
people	watch	sheep
person	observe	them
cat	have	paws
cat	take	pose
man	hold	bat
girls	cook	asparagus
giraffes	spend	time
who	hose	elephant
men	use	all
group	play	game
couple	ride	horses
that	have	kinds
man	ride	bike
hand	pull	slice
who	perform	tricks
hart	shape	sculpture
that	have	clock
feet	leave	ground
horse	pull	something
sign	have	graffiti
plate	have	bowls
man	wear	suit
street	run	direction
street	have	cars
bathroom	have	appliances
giraffe	hang	neck
woman	play	game
people	stick	knives
player	hit	ball
man	do	trick
that	have	wheel
man	play	baseball
bathroom	have	walls
snowboarder	do	flip
dog	watch	something
horse	pull	carriage
that	take	picture
elephant	eat	food
child	pet	sheep
person	have	bag
people	hold	riding
people	play	game
that	have	furniture
plate	have	waffle
that	have	sign
pizza	include	ingredients
people	cross	street
match	take	place
truck	have	dog
woman	have	headphones
man	swing	bat
men	shake	hands
that	have	socks
placemat	have	cilantro
man	ride	skateboard
bus	drive	street
man	fly	kite
people	cross	country
woman	hold	purse
man	pour	glass
that	have	bathtub
people	watch	parasailing
woman	put	dog
dogs	read	book
screen	have	colors
man	prepare	food
couple	pull	contraption
men	sell	amount
vehicles	show	cars
that	have	picture
people	cross	country
man	spray	elephant
that	drag	metal
man	film	another
man	perform	trick
teams	play	soccer
who	hold	glass
man	hold	cellphone
that	ride	horse
man	have	cuts
man	take	picture
man	hold	door
table	have	flowers
photo	show	boat
picture	have	bat
giraffe	eat	leaves
surfboards	line	windows
children	play	game
child	brush	teeth
giraffes	roam	paddock
road	stop	signs
vase	hold	flowers
skateboarder	perform	trick
that	have	food
zebra	suckle	milk
desk	have	monitors
boy	wear	helmet
surfer	ride	wave
girl	take	portrait
boy	ride	wave
shirtless	do	trick
woman	ride	waves
men	hold	controllers
toddler	celebrate	birthday
table	have	suitcases
he	finish	meal
women	bake	turkey
girls	look	the
man	play	soccer
girls	wash	motorcycle
that	bike	road
woman	ride	bike
signs	point	directions
skateboarder	perform	tick
man	tie	food
teddy	bear	clothing
surfer	launch	dog
people	ride	wave
friends	have	time
corner	have	clock
dogs	chase	other
vase	hold	arrangement
group	ride	waves
someone	play	game
that	have	cake
woman	play	game
that	have	seat
who	hold	kite
woman	hold	dryer
who	ride	motorcycle
men	share	meal
boy	hang	kites
horses	guide	them
giraffes	enjoy	walk
look	herd	sheep
dog	have	frisbee
skateboarder	attempt	air
train	go	track
man	help	athlete
men	play	games
that	have	collar
skier	perform	flip
room	make	beds
sign	advertise	locations
woman	carry	box
bathroom	paint	blue
windsurfer	watch	people
man	hold	frisbee
woman	take	photos
girls	play	game
which	show	people
jockey	ride	horse
boarder	hang	time
person	open	package
man	hold	frisbee
cows	eat	hay
that	include	chicken
person	eat	food
person	ride	skateboard
hydrants	have	looks
man	ride	horse
child	play	game
pears	have	spots
girls	share	bite
group	surround	display
airplane	let	smoke
people	play	game
men	shake	hands
person	ride	hill
someone	cook	vegetarian
tiger	stripe	cat
train	round	tracks
children	feed	giraffe
sign	show	directions
person	ride	motorcycle
that	hold	lime
one	ride	bike
girl	wear	belt
people	play	game
who	lift	piece
that	have	clock
surfer	catch	wave
people	hike	mountain
players	shake	hands
that	have	guy
person	do	trick
man	take	bite
stop	sign	bushes
man	hold	slice
man	do	trick
child	place	hands
cop	ride	motorcycle
crowd	watch	try
man	carry	suitcase
goose	eat	grass
girl	ride	horse
woman	watch	elephant
skateboarders	roll	slope
that	have	tv
plate	have	pizza
man	hold	bat
boys	enjoy	pizza
lady	wear	dresses
woman	play	game
bathroom	have	all
cake	have	flowers
girl	play	videogame
bathroom	contain	toilet
it	use	cleaning
tv	adorn	mirror
man	perform	trick
woman	hold	phone
player	swing	bat
truck	pull	crate
sign	have	sign
hydrant	have	ice
horses	eat	hay
woman	show	delight
cake	feature	island
man	hold	bat
that	have	kinds
person	hold	tomato
that	come	river
man	ride	wave
man	play	tennis
that	have	rice
man	do	tricks
woman	hit	ball
table	have	cupcakes
kitchen	have	stove
figures	put	skateboards
man	play	tennis
children	play	soccer
woman	have	smoke
who	brush	teeth
girl	hold	her
subway	stop	entrance
people	take	pictures
man	eat	banana
woman	hold	umbrella
snowboarder	finish	run
basement	have	people
market	have	variety
man	play	frisbee
person	ski	slope
desk	have	monitors
person	choose	seat
woman	hold	dryer
adidas	feature	players
detector	display	speed
man	fly	kite
which	include	bidet
man	make	face
man	hold	suitcase
women	play	ball
family	play	frisbee
men	play	games
bears	have	crowns
men	wear	shirts
that	have	plate
that	do	trick
kitchen	have	cabinets
some	drink	plates
bread	have	meat
tower	feature	clock
that	have	stars
that	put	fire
that	show	view
men	ride	elephants
woman	play	frisbee
who	hold	glasses
men	play	wii
bear	raise	lies
woman	prepare	pizza
man	cut	pizza
man	take	pictures
box	contain	donuts
collage	display	deserts
kid	wear	blanket
giraffes	eat	leaves
giraffe	share	area
that	come	oven
man	eat	banana
that	cut	cake
bird	sit	branch
cat	watch	clouds
river	have	buildings
lady	explain	process
man	catch	baseball
busuit	have	piece
door	have	papers
woman	ride	skateboard
people	race	horses
girls	smoke	cigarettes
player	show	excitement
vase	hold	flowers
picture	show	interior
man	take	selfie
man	read	story
smoke	obscure	mural
guy	ride	board
skateboarder	do	trick
bus	drive	road
gentleman	wave	flag
skiers	shake	hands
males	have	cellphone
woman	ride	wave
man	take	picture
woman	show	bagel
lady	take	shot
airplane	make	way
child	do	trick
man	load	suitcases
zebras	go	directions
hand	point	remote
she	down	piece
woman	hold	parts
cat	drink	water
players	play	baseball
crosswalk	have	fire
train	come	tracks
man	show	muscles
they	slice	cake
who	hold	parachute
skateboarder	do	trick
player	hit	ball
that	take	picture
people	fly	kite
elephants	wrap	trunks
man	wear	suit
man	wear	sunglasses
man	carry	surfboard
individual	do	something
man	hold	dog
people	make	turns
group	fly	kites
giraffe	enjoy	treat
he	type	something
child	hold	frisbee
room	witj	couch
man	blue	kite
station	have	lights
workstation	feature	monitors
man	push	bike
tram	make	way
woman	hold	carrot
child	eat	food
man	hold	drink
dog	smell	bat
pizza	have	plates
that	have	people
woman	use	phone
person	ride	horse
woman	hold	umbrella
person	have	knife
man	wear	hat
who	perform	trick
surfers	ride	waves
room	have	furniture
boy	swing	bat
scene	have	photos
group	fly	kites
child	hold	dogs
that	have	sandwich
woman	ride	bicycle
bowl	have	oranges
boys	play	volleyball
that	have	tv
man	watch	tv
that	have	sculptures
man	take	picture
elephant	carry	plants
teens	play	games
cameras	capture	player
animal	take	nap
that	hold	surfboard
people	perform	flips
group	play	game
jet	take	passengers
group	fly	kites
scene	include	men
adidas	show	players
that	include	cellphone
man	ski	slope
women	use	phone
men	enjoy	wine
person	drive	motorcycle
car	have	letters
man	jump	ramp
man	park	motorcycle
he	have	food
who	fly	kites
photo	show	someone
man	ride	wave
individual	have	time
buses	have	tower
lady	make	gestures
people	pet	elephant
group	carry	boards
that	have	text
bus	read	bus
person	dress	it
that	flash	lights
person	wear	skis
person	hold	doughnut
man	eat	dog
guys	cross	street
people	play	baseball
pillars	give	feel
girl	have	time
that	eat	pizza
that	have	shirt
man	hold	plate
man	hold	umbrella
bathroom	have	sinks
that	include	carrots
man	read	book
group	carry	umbrellas
it	approach	platform
boys	read	books
man	grab	tie
that	have	types
building	have	graffiti
man	ride	surfboard
shepard	herd	flock
group	eat	hay
that	have	pizza
guest	enjoy	himself
person	fly	biplane
giraffe	suck	bottle
table	have	dog
man	ride	surfboard
skateboarder	do	trick
girl	brush	teeth
he	have	horns
table	have	bowl
child	hold	spoon
bear	sit	group
man	swinge	bat
that	have	vegetables
that	have	clock
herd	cover	banks
man	put	bottle
that	show	graffiti
man	take	selfie
building	have	signs
animal	depict	bear
people	browse	shops
woman	prop	computer
dog	sit	mattress
man	ride	wave
man	hold	crust
group	chase	frisbee
man	make	way
pizza	miss	slice
that	have	stairs
teddy	bear	one
pitcher	launch	ball
train	come	tracks
wall	have	clocks
man	ware	tie
who	ride	horse
sheep	have	look
that	have	clock
man	walk	dog
refrigerator	have	drink
that	ride	motorcycle
who	hold	racket
men	hold	phones
that	have	television
elephant	chase	dog
woman	tow	luggage
woman	hand	slices
light	show	yellow
truck	display	car
kitchen	have	pineapples
trio	drink	wine
sign	point	way
kitchen	have	cabinets
train	have	door
people	fly	kites
women	ride	horses
skier	ski	slope
bathroom	have	pattern
train	go	track
dog	hang	head
ladies	ride	horses
fence	have	bear
that	have	suit
that	have	umbrellas
boy	ride	wave
obama	give	speech
who	hold	bat
it	travel	tracks
utensils	line	sink
giraffes	share	branch
some	cabinet	washer
girl	brush	hair
person	jump	horse
lady	ride	bike
that	have	signs
boys	kick	ball
man	surf	wave
hydrant	have	writing
plate	have	bread
that	have	colors
woman	take	photo
lady	prepare	pancakes
racket	leave	arm
computer	sit	setup
surfer	surfs	wave
person	show	racket
who	bike	street
benches	face	other
person	do	jump
vehicle	cross	intersection
child	drink	bottle
that	ski	slope
skateboarder	flip	board
man	hit	ball
man	hold	racket
bird	clean	itself
man	slice	meat
couple	cross	street
child	brush	teeth
that	return	ball
someone	vandalize	one
man	throw	balls
it	wear	collar
people	fly	kites
obama	deliver	speech
girl	play	game
that	contain	sandwiches
girl	hold	baby
kitchen	feature	island
bus	drive	street
this	show	view
cake	display	words
that	have	bird
i	see	them
statue	read	newspaper
that	carry	kite
oman	move	path
umbrella	block	sun
snowboarder	do	jump
person	ride	horse
man	hold	pizza
man	practice	moves
woman	crochet	case
cattle	have	pattern
skateboarder	grind	board
tie	say	fish
woman	hold	horse
man	hand	cake
cat	wear	cap
people	have	plate
man	squeeze	juice
fork	surround	plate
zebra	have	fight
party	eat	pizza
person	pet	elephant
eatery	have	area
boy	ride	board
that	hold	remotes
person	fly	parasol
that	have	clock
person	hold	racket
exhibit	feature	planes
view	overlook	ocean
cat	wear	hat
you	see	shadows
man	hold	phone
advertisement	show	kitchen
man	wake	boarding
that	have	something
that	read	atm
girl	play	game
tourists	take	photos
that	have	rack
man	hold	strings
girls	hold	bear
man	ignite	spray
man	lead	cow
that	have	broccoli
line	ride	bicycles
70s	theme	room
that	have	televisions
man	wear	jacket
woman	inspect	features
kitchen	have	chest
person	cut	pizza
man	surf	wave
woman	smoke	cigarette
woman	wear	wetsuit
station	have	building
man	para	glides
people	use	glides
birds	roll	beach
player	swinge	bat
player	throw	pitch
person	ride	horse
that	read	dr
man	jump	board
building	have	clock
skateboarder	do	trick
styrofoam	flip	container
man	push	cart
that	hit	ball
man	ride	skateboard
man	hold	iphone
kitchen	have	range
guys	catch	waves
people	play	game
woman	walk	dog
train	move	tracks
that	say	8:25
that	include	tomatoes
men	play	console
surfer	ride	wave
one	reach	head
man	help	player
man	play	game
bed	carry	sheets
bowl	have	apples
man	stuff	dog
teams	play	baseball
man	play	tennis
bartender	open	bottle
kitchen	have	island
clock	make	statue
meter	have	sign
girl	pin	bouttoniere
girl	hold	brush
that	sell	bears
men	ride	skateboards
men	play	match
dog	have	head
females	hold	donuts
tower	have	pole
man	throw	baseball
horses	race	other
mean	play	tennis
woman	show	pie
kale	get	rays
who	take	bath
teenager	do	stunts
downward	angle	picture
woman	ride	hill
kitchen	have	cabinets
cat	drink	something
woman	hide	face
sparrows	sit	table
that	have	counters
man	play	frisbee
bathroom	have	toilet
sign	read	stop
person	pick	piece
that	have	flowers
room	have	wall
he	get	ball
men	play	soccer
plate	have	potatoes
skateboarded	go	jump
person	ride	horse
room	feature	colors
kitchen	have	refrigerator
side	have	clock
woman	play	games
that	have	tables
waitress	hold	pizza
meter	have	fifteen
man	fly	kite
guy	hold	bat
that	have	clock
elephant	lead	elephant
woman	ski	slope
dog	cut	piece
that	warn	goers
boy	hit	ball
cows	eat	grass
headphones	play	game
pitches	take	mound
one	hold	frisbee
girls	play	wii
device	display	message
girl	take	bite
hand	hold	cd
kitchen	have	cabinetry
girl	take	portrait
that	clean	products
woman	brush	teeth
woman	throw	frisbee
bedding	create	environment
woman	hold	device
they	hold	glasses
boy	play	game
girl	hold	racket
batter	hit	ball
player	cross	plate
people	hold	controls
woman	take	portrait
orange	join	orange
man	hold	heads
person	remove	object
people	wear	helmets
bathroom	show	toilet
room	have	posters
man	do	tricks
players	play	baseball
airplane	stand	motionless
mannequins	display	clothing
window	blur	image
cat	meander	walkway
boarder	grind	rail
that	wear	collar
door	have	panels
bride	cut	cake
boy	ride	bike
man	carry	sheep
baby	hold	toothbrush
locomotive	haul	freight
	enjoy	day
woman	use	laptop
that	read	tie
meal	feature	steak
who	hold	umbrella
people	take	look
table	have	meat
woman	hold	tennis
men	ride	motorcycles
woman	play	game
market	have	table
that	include	pickles
utilizing	cement	structure
dish	include	sprigs
banana	slice	butter
plate	slice	zucchinis
bus	make	way
player	swing	racket
children	play	baseball
puppy	wear	apparatus
that	have	kind
kitchen	have	stove
boy	carry	animal
plane	take	runway
wharehouse	accomodate	array
shelf	hold	vases
meter	have	graffiti
vendor	serve	hotdog
men	fasten	skis
player	swinge	bat
